address_id,address_text,city,province,postal_code,latitude,longitude
ADR06130,"Jalan Gg. Moch. Ramdan No. 35, RT 09/RW 07",Medan,Sumatera Utara,25328,-34.621627,-101.590367
ADR06131,"Gg. Gang Cikutra Barat No. 64, RT 07/RW 10",Semarang,Jawa Tengah,36923,57.004712,-6.521017
ADR06132,"Jl. Gg. Rawamangun No. 11, RT 07/RW 10",Surabaya,Jawa Timur,99898,0.6138835,66.557829
ADR06133,"Gang Gang Gegerkalong Hilir No. 177, RT 12/RW 10",Medan,Sumatera Utara,72111,-28.0005485,-146.020152
ADR06134,"Jl. Gang Ahmad Dahlan No. 183, RT 02/RW 07",Bandung,Jawa Barat,42634,59.7160235,-138.707685
ADR06135,"Jl. Jalan Dipenogoro No. 27, RT 04/RW 06",Bandung,Jawa Barat,34833,71.3151065,-31.251928
ADR06136,"Gg. Jalan Suryakencana No. 172, RT 12/RW 02",Denpasar,Bali,28989,-70.3302575,174.139942
ADR06137,"Jl. Gang Otto Iskandardinata No. 26, RT 14/RW 07",Bandung,Jawa Barat,20003,-31.9870835,112.964232
ADR06138,"Gang Jl. Cihampelas No. 77, RT 09/RW 08",Medan,Sumatera Utara,08752,-31.080266,-58.251215
ADR06139,"Perum. Gg. Cihampelas No. 52, RT 15/RW 05",Surabaya,Jawa Timur,90198,89.2079695,-119.675317
ADR06140,"Jl. Gang Kapten Muslihat No. 116, RT 07/RW 09",Medan,Sumatera Utara,54819,40.557138,159.214846
ADR06141,"Jl. Jalan M.T Haryono No. 95, RT 08/RW 09",Denpasar,Bali,16286,-59.4330535,-2.956093
ADR06142,"Blok Jl. Ir. H. Djuanda No. 61, RT 13/RW 07",Bandung,Jawa Barat,51055,57.0326335,-1.846986
ADR06143,"Gg. Jalan Merdeka No. 8, RT 05/RW 05",Makassar,Sulawesi Selatan,28046,8.529906,177.870824
ADR06144,"Gg. Gang Jakarta No. 30, RT 08/RW 07",Medan,Sumatera Utara,99738,-18.13736,-114.47074
ADR06145,"Jl. Jl. Indragiri No. 167, RT 05/RW 06",Makassar,Sulawesi Selatan,52906,36.0903335,113.624584
ADR06146,"Jalan Jalan Gardujati No. 17, RT 14/RW 04",Bandung,Jawa Barat,78895,-36.53741,-158.840717
ADR06147,"Gang Jl. Rajawali Barat No. 52, RT 15/RW 03",Makassar,Sulawesi Selatan,36558,72.2470025,20.109319
ADR06148,"Jalan Gg. Ir. H. Djuanda No. 79, RT 01/RW 03",Bandung,Jawa Barat,66338,65.5987105,-71.0169
ADR06149,"Jalan Jalan Moch. Ramdan No. 181, RT 11/RW 07",Denpasar,Bali,44385,-8.18747,-74.611825
ADR06150,"Jalan Gg. Rajawali Timur No. 41, RT 10/RW 02",Bandung,Jawa Barat,35656,-46.582758,2.455741
ADR06151,"Gang Jalan Pelajar Pejuang No. 132, RT 05/RW 01",Yogyakarta,DI Yogyakarta,00682,-8.2015145,166.007351
ADR06152,"Perum. Gg. Kutisari Selatan No. 160, RT 01/RW 05",Denpasar,Bali,25810,36.37648,-150.555383
ADR06153,"Jalan Jalan Cihampelas No. 59, RT 06/RW 06",Surabaya,Jawa Timur,24400,40.6986285,124.981136
ADR06154,"Jalan Jalan Jamika No. 9, RT 03/RW 04",Denpasar,Bali,53421,-0.6612385,-138.991374
ADR06155,"Jl. Jalan Suryakencana No. 22, RT 10/RW 05",Medan,Sumatera Utara,46262,44.0547185,78.434147
ADR06156,"Gg. Gang Pacuan Kuda No. 64, RT 01/RW 01",Surabaya,Jawa Timur,09126,-62.597802,157.421526
ADR06157,"Perum. Jl. Antapani Lama No. 191, RT 13/RW 02",Yogyakarta,DI Yogyakarta,80679,-32.237829,-84.100956
ADR06158,"Jl. Jl. Sukajadi No. 183, RT 12/RW 01",Yogyakarta,DI Yogyakarta,06036,-12.677876,118.788703
ADR06159,"Jl. Gg. Tubagus Ismail No. 48, RT 05/RW 02",Makassar,Sulawesi Selatan,62208,-46.796138,-162.110539
ADR06160,"Jl. Gang Erlangga No. 114, RT 01/RW 01",Bandung,Jawa Barat,68996,-89.5079495,-43.195109
ADR06161,"Jl. Gang Cempaka No. 188, RT 02/RW 04",Medan,Sumatera Utara,29249,43.3008945,89.44787
ADR06162,"Jl. Jalan PHH. Mustofa No. 160, RT 06/RW 08",Bandung,Jawa Barat,01151,59.999088,-171.958551
ADR06163,"Jl. Jl. Surapati No. 101, RT 03/RW 08",Jakarta,DKI Jakarta,15400,41.4061285,36.794806
ADR06164,"Gang Jl. Kiaracondong No. 153, RT 12/RW 10",Bandung,Jawa Barat,24797,10.0141845,-66.181585
ADR06165,"Komp. Gg. Rumah Sakit No. 57, RT 09/RW 08",Bandung,Jawa Barat,97602,-42.744273,144.68432
ADR06166,"Jl. Jalan Soekarno Hatta No. 194, RT 03/RW 04",Semarang,Jawa Tengah,21528,-9.7790045,173.873426
ADR06167,"Jl. Gang Setiabudhi No. 79, RT 15/RW 09",Jakarta,DKI Jakarta,96512,-87.814709,-131.547035
ADR06168,"Jalan Jalan Lembong No. 130, RT 15/RW 04",Surabaya,Jawa Timur,59863,80.112452,-43.921945
ADR06169,"Gg. Jalan HOS. Cokroaminoto No. 40, RT 14/RW 08",Medan,Sumatera Utara,91741,-86.903844,71.981908
ADR06170,"Komp. Gang Astana Anyar No. 27, RT 02/RW 08",Yogyakarta,DI Yogyakarta,51190,82.571744,-17.636562
ADR06171,"Jl. Gg. Ronggowarsito No. 80, RT 05/RW 01",Surabaya,Jawa Timur,44217,-82.192386,113.322814
ADR06172,"Jl. Jalan Monginsidi No. 79, RT 14/RW 07",Bandung,Jawa Barat,50605,-27.139023,-172.519373
ADR06173,"Gang Jl. Kiaracondong No. 80, RT 07/RW 02",Makassar,Sulawesi Selatan,14522,88.011164,-20.821432
ADR06174,"Komp. Jalan Rajawali Timur No. 125, RT 08/RW 08",Denpasar,Bali,55153,45.7949645,23.915013
ADR06175,"Jl. Gang Dipatiukur No. 195, RT 13/RW 06",Medan,Sumatera Utara,65676,17.6814935,45.596573
ADR06176,"Jl. Jalan BKR No. 57, RT 11/RW 01",Bandung,Jawa Barat,94689,86.756082,-57.950991
ADR06177,"Jl. Gg. Sukajadi No. 198, RT 02/RW 07",Surabaya,Jawa Timur,46464,-68.8252375,150.763666
ADR06178,"Jl. Jalan Yos Sudarso No. 188, RT 05/RW 10",Surabaya,Jawa Timur,26207,-13.802849,-138.465571
ADR06179,"Blok Jl. Abdul Muis No. 172, RT 11/RW 01",Yogyakarta,DI Yogyakarta,24977,61.811227,-142.689335
ADR06180,"Gang Jalan Kapten Muslihat No. 159, RT 08/RW 03",Yogyakarta,DI Yogyakarta,98707,81.51908,108.869021
ADR06181,"Jl. Jl. Abdul Muis No. 194, RT 06/RW 02",Bandung,Jawa Barat,10881,-7.65753,97.854361
ADR06182,"Jl. Jalan Dipatiukur No. 109, RT 11/RW 09",Denpasar,Bali,13774,-20.957702,-69.699901
ADR06183,"Jalan Jl. Setiabudhi No. 155, RT 06/RW 10",Bandung,Jawa Barat,02922,26.987371,12.705445
ADR06184,"Perum. Jalan Dr. Djunjunan No. 168, RT 02/RW 09",Jakarta,DKI Jakarta,69218,43.460688,-45.907934
ADR06185,"Jalan Jl. Kebonjati No. 28, RT 03/RW 08",Medan,Sumatera Utara,67153,5.5301765,14.672661
ADR06186,"Komp. Jl. Kebonjati No. 22, RT 01/RW 03",Semarang,Jawa Tengah,25581,-12.429737,-44.307364
ADR06187,"Jl. Gg. K.H. Wahid Hasyim No. 121, RT 10/RW 06",Surabaya,Jawa Timur,28826,76.8113935,-103.196449
ADR06188,"Gang Jl. Sentot Alibasa No. 106, RT 03/RW 05",Surabaya,Jawa Timur,71293,-9.6276695,-132.360362
ADR06189,"Gang Gang Sentot Alibasa No. 21, RT 09/RW 04",Surabaya,Jawa Timur,05129,-43.4391385,166.661841
ADR06190,"Jl. Jl. Rungkut Industri No. 37, RT 10/RW 05",Makassar,Sulawesi Selatan,81795,-80.300296,-73.600323
ADR06191,"Jl. Gg. BKR No. 28, RT 03/RW 10",Bandung,Jawa Barat,88647,17.691632,150.078801
ADR06192,"Jl. Gang HOS. Cokroaminoto No. 63, RT 14/RW 02",Makassar,Sulawesi Selatan,27829,-72.618251,-179.839473
ADR06193,"Jl. Gg. KH Amin Jasuta No. 72, RT 10/RW 02",Denpasar,Bali,62684,58.4293975,169.565155
ADR06194,"Jalan Gg. Asia Afrika No. 177, RT 07/RW 09",Jakarta,DKI Jakarta,25084,76.6317215,105.161235
ADR06195,"Gg. Gang Dipenogoro No. 130, RT 02/RW 06",Denpasar,Bali,17707,-10.960802,102.652086
ADR06196,"Jl. Gg. Gegerkalong Hilir No. 47, RT 15/RW 07",Bandung,Jawa Barat,70912,82.2491085,-147.861705
ADR06197,"Gang Jl. Jend. A. Yani No. 149, RT 01/RW 04",Semarang,Jawa Tengah,28587,-15.343571,64.694461
ADR06198,"Jalan Jl. Laswi No. 157, RT 11/RW 01",Makassar,Sulawesi Selatan,00297,46.877471,143.70774
ADR06199,"Jl. Jalan KH Amin Jasuta No. 132, RT 07/RW 06",Surabaya,Jawa Timur,99734,15.4864605,-60.319375
ADR06200,"Jl. Jl. Rungkut Industri No. 13, RT 14/RW 09",Surabaya,Jawa Timur,33636,87.5421895,-69.103772
ADR06201,"Perum. Gg. Peta No. 30, RT 04/RW 06",Denpasar,Bali,13069,18.013116,21.582747
ADR06202,"Perum. Gang Jamika No. 167, RT 07/RW 08",Makassar,Sulawesi Selatan,65109,75.727411,162.963035
ADR06203,"Jl. Jl. Jend. A. Yani No. 144, RT 04/RW 10",Bandung,Jawa Barat,02558,37.6385535,91.348564
ADR06204,"Jalan Gang Astana Anyar No. 137, RT 06/RW 08",Denpasar,Bali,24496,32.5694785,-94.092551
ADR06205,"Jl. Gang Cempaka No. 16, RT 02/RW 09",Semarang,Jawa Tengah,06762,43.548503,-4.033466
ADR06206,"Jl. Gang Siliwangi No. 157, RT 11/RW 01",Medan,Sumatera Utara,92476,48.454408,-17.315918
ADR06207,"Jalan Jl. Jamika No. 62, RT 13/RW 03",Denpasar,Bali,72136,-49.193867,-106.116277
ADR06208,"Perum. Gang Kutisari Selatan No. 33, RT 01/RW 10",Medan,Sumatera Utara,41436,-29.314494,-62.264704
ADR06209,"Jl. Gang R.E Martadinata No. 11, RT 10/RW 01",Medan,Sumatera Utara,33343,29.4235845,-179.084441
ADR06210,"Komp. Jalan Lembong No. 81, RT 13/RW 01",Surabaya,Jawa Timur,10436,66.962964,15.422973
ADR06211,"Jl. Jl. Gedebage Selatan No. 60, RT 05/RW 01",Jakarta,DKI Jakarta,88970,57.9556825,132.14533
ADR06212,"Gang Gg. Cihampelas No. 156, RT 08/RW 02",Medan,Sumatera Utara,63636,-50.591568,0.652166
ADR06213,"Jl. Gg. Tubagus Ismail No. 127, RT 06/RW 04",Makassar,Sulawesi Selatan,06429,-44.024595,61.759131
ADR06214,"Blok Jl. Gegerkalong Hilir No. 13, RT 06/RW 07",Medan,Sumatera Utara,62784,-42.7262195,-168.451155
ADR06215,"Jl. Gang Wonoayu No. 185, RT 01/RW 10",Bandung,Jawa Barat,29009,-74.692432,-123.015967
ADR06216,"Gang Gg. Laswi No. 159, RT 01/RW 08",Medan,Sumatera Utara,76767,-41.666653,91.735105
ADR06217,"Komp. Jalan Suryakencana No. 125, RT 05/RW 06",Semarang,Jawa Tengah,47044,57.7117,-65.822529
ADR06218,"Jalan Gg. Pacuan Kuda No. 77, RT 15/RW 04",Denpasar,Bali,22890,-62.638366,-27.742838
ADR06219,"Blok Gang Ronggowarsito No. 154, RT 15/RW 03",Semarang,Jawa Tengah,32986,-45.736064,-142.912344
ADR06220,"Jl. Jl. M.T Haryono No. 89, RT 06/RW 10",Semarang,Jawa Tengah,03700,78.057405,165.111615
ADR06221,"Jl. Gang Pasirkoja No. 103, RT 06/RW 08",Bandung,Jawa Barat,32842,-47.51297,168.708829
ADR06222,"Jl. Jl. Veteran No. 187, RT 15/RW 03",Denpasar,Bali,91041,-89.9781625,-100.451378
ADR06223,"Jalan Jl. Merdeka No. 183, RT 08/RW 05",Medan,Sumatera Utara,68087,-27.7126465,162.666396
ADR06224,"Gang Gg. Laswi No. 133, RT 13/RW 10",Jakarta,DKI Jakarta,90327,76.44665,134.655886
ADR06225,"Komp. Gang Jend. A. Yani No. 89, RT 13/RW 09",Bandung,Jawa Barat,73336,-3.251645,126.30078
ADR06226,"Gg. Jl. Ahmad Yani No. 8, RT 09/RW 05",Yogyakarta,DI Yogyakarta,82180,33.21451,-19.87543
ADR06227,"Jalan Jl. Asia Afrika No. 55, RT 13/RW 10",Surabaya,Jawa Timur,09425,55.5656415,-33.41693
ADR06228,"Jl. Jalan Asia Afrika No. 102, RT 01/RW 03",Bandung,Jawa Barat,72470,58.2871175,-110.588508
ADR06229,"Jl. Gang Jayawijaya No. 112, RT 05/RW 08",Yogyakarta,DI Yogyakarta,21403,57.7443085,163.511508
ADR06230,"Jalan Jl. Otto Iskandardinata No. 151, RT 06/RW 02",Denpasar,Bali,63555,45.177821,136.152963
ADR06231,"Perum. Gang Indragiri No. 157, RT 11/RW 07",Semarang,Jawa Tengah,74145,44.0862695,-123.508002
ADR06232,"Gang Jl. Bangka Raya No. 50, RT 10/RW 10",Surabaya,Jawa Timur,87702,68.01834,104.661397
ADR06233,"Perum. Gg. Abdul Muis No. 104, RT 02/RW 01",Medan,Sumatera Utara,36479,-89.058844,87.614032
ADR06234,"Jl. Gg. Gardujati No. 151, RT 10/RW 06",Jakarta,DKI Jakarta,00280,-3.349776,68.649481
ADR06235,"Jl. Jl. Otto Iskandardinata No. 12, RT 03/RW 02",Medan,Sumatera Utara,85018,81.641522,-82.619482
ADR06236,"Jl. Gang Ciwastra No. 81, RT 06/RW 03",Makassar,Sulawesi Selatan,19742,-6.609435,-35.265811
ADR06237,"Perum. Jl. Soekarno Hatta No. 62, RT 02/RW 06",Bandung,Jawa Barat,02375,21.006559,-109.844624
ADR06238,"Jl. Jl. Astana Anyar No. 154, RT 05/RW 07",Makassar,Sulawesi Selatan,85183,43.4780625,91.892475
ADR06239,"Jl. Gg. Sadang Serang No. 149, RT 12/RW 08",Medan,Sumatera Utara,16443,-17.72714,61.663146
ADR06240,"Komp. Gang Dipatiukur No. 131, RT 02/RW 01",Jakarta,DKI Jakarta,67384,-11.4644385,-84.477991
ADR06241,"Jalan Gang Moch. Toha No. 152, RT 06/RW 04",Surabaya,Jawa Timur,25320,-39.2869265,63.676468
ADR06242,"Jl. Gg. M.H Thamrin No. 62, RT 13/RW 01",Surabaya,Jawa Timur,14694,15.38156,148.960615
ADR06243,"Komp. Gg. Pasir Koja No. 77, RT 08/RW 01",Semarang,Jawa Tengah,62894,-29.8793815,90.223987
ADR06244,"Gang Jl. Merdeka No. 60, RT 01/RW 04",Bandung,Jawa Barat,82434,-26.071303,1.651934
ADR06245,"Jalan Gg. Raya Ujungberung No. 105, RT 03/RW 10",Bandung,Jawa Barat,28949,-49.38212,60.118565
ADR06246,"Jalan Jl. Kendalsari No. 138, RT 05/RW 03",Yogyakarta,DI Yogyakarta,72446,-86.976941,-159.186888
ADR06247,"Jl. Jalan Rajawali Timur No. 52, RT 13/RW 04",Bandung,Jawa Barat,89996,-6.1591385,63.909355
ADR06248,"Gg. Jl. Waringin No. 197, RT 15/RW 05",Surabaya,Jawa Timur,37490,-59.033652,-4.038092
ADR06249,"Jalan Gg. HOS. Cokroaminoto No. 182, RT 13/RW 07",Yogyakarta,DI Yogyakarta,61175,-70.081616,22.635052
ADR06250,"Jl. Jl. Antapani Lama No. 25, RT 04/RW 06",Makassar,Sulawesi Selatan,34225,-26.7953155,53.496168
ADR06251,"Jalan Jalan Astana Anyar No. 43, RT 03/RW 04",Yogyakarta,DI Yogyakarta,36385,23.5394465,46.03057
ADR06252,"Jl. Gang S. Parman No. 39, RT 04/RW 07",Semarang,Jawa Tengah,63000,1.266872,136.978615
ADR06253,"Gang Gg. Monginsidi No. 172, RT 04/RW 06",Medan,Sumatera Utara,59696,61.6676995,44.261487
ADR06254,"Jl. Jl. Dipatiukur No. 37, RT 15/RW 03",Surabaya,Jawa Timur,25157,24.244888,-16.706931
ADR06255,"Gg. Gg. Sentot Alibasa No. 109, RT 12/RW 06",Medan,Sumatera Utara,76401,81.066,-143.285939
ADR06256,"Gg. Jalan Cihampelas No. 122, RT 13/RW 08",Makassar,Sulawesi Selatan,34513,-6.457946,-53.526891
ADR06257,"Gg. Jl. Sentot Alibasa No. 179, RT 07/RW 01",Surabaya,Jawa Timur,01818,-87.564044,171.214072
ADR06258,"Blok Jalan Cikapayang No. 65, RT 02/RW 08",Semarang,Jawa Tengah,02378,-5.9023655,-39.421307
ADR06259,"Jalan Jalan Jayawijaya No. 103, RT 14/RW 01",Surabaya,Jawa Timur,52611,88.397914,173.415764
ADR06260,"Gg. Jl. Moch. Ramdan No. 71, RT 06/RW 01",Medan,Sumatera Utara,02197,41.5003165,-10.932195
ADR06261,"Jalan Jl. Suryakencana No. 147, RT 10/RW 04",Bandung,Jawa Barat,30182,2.2029485,-83.64285
ADR06262,"Jalan Gang Peta No. 72, RT 14/RW 06",Medan,Sumatera Utara,41857,42.067092,121.429495
ADR06263,"Jl. Jl. Astana Anyar No. 48, RT 08/RW 07",Yogyakarta,DI Yogyakarta,93147,-74.286544,-16.91713
ADR06264,"Gg. Jl. Sadang Serang No. 195, RT 06/RW 07",Bandung,Jawa Barat,88150,-45.0809275,-115.931691
ADR06265,"Jl. Jl. Veteran No. 141, RT 03/RW 09",Jakarta,DKI Jakarta,01696,84.648702,62.250809
ADR06266,"Jl. Jalan Pasirkoja No. 185, RT 09/RW 04",Jakarta,DKI Jakarta,75619,-1.0056655,-67.745031
ADR06267,"Komp. Gg. K.H. Wahid Hasyim No. 153, RT 08/RW 03",Semarang,Jawa Tengah,61465,-28.70596,105.189328
ADR06268,"Gang Jl. Moch. Ramdan No. 99, RT 09/RW 10",Yogyakarta,DI Yogyakarta,83681,-18.000495,-159.739935
ADR06269,"Gang Jalan Kendalsari No. 147, RT 06/RW 09",Jakarta,DKI Jakarta,38830,-79.5912405,-78.956173
ADR06270,"Jalan Gang Soekarno Hatta No. 148, RT 03/RW 01",Surabaya,Jawa Timur,52763,-13.6557135,118.58354
ADR06271,"Jl. Gang Otto Iskandardinata No. 127, RT 06/RW 06",Yogyakarta,DI Yogyakarta,32767,-22.3750235,-26.082243
ADR06272,"Jl. Gang Setiabudhi No. 9, RT 03/RW 01",Yogyakarta,DI Yogyakarta,71130,-35.505059,80.298747
ADR06273,"Jl. Gg. Rajawali Barat No. 128, RT 06/RW 06",Jakarta,DKI Jakarta,91158,62.5821075,-159.858725
ADR06274,"Jl. Gang Gardujati No. 174, RT 04/RW 08",Medan,Sumatera Utara,61345,13.103858,176.190894
ADR06275,"Jl. Jl. Ciumbuleuit No. 164, RT 14/RW 01",Surabaya,Jawa Timur,13760,-43.906493,-84.466486
ADR06276,"Jl. Jl. Pelajar Pejuang No. 28, RT 09/RW 06",Medan,Sumatera Utara,56464,87.8129115,-71.926502
ADR06277,"Jl. Jl. Medokan Ayu No. 176, RT 07/RW 01",Makassar,Sulawesi Selatan,99553,34.2483255,106.841619
ADR06278,"Jl. Jl. Astana Anyar No. 192, RT 12/RW 01",Makassar,Sulawesi Selatan,14518,13.3901725,14.354451
ADR06279,"Gg. Jalan Siliwangi No. 119, RT 13/RW 01",Medan,Sumatera Utara,04623,-38.7348875,-162.689671
ADR06280,"Gang Gang Jend. A. Yani No. 71, RT 05/RW 01",Semarang,Jawa Tengah,07548,-9.777436,-72.117189
ADR06281,"Blok Gang KH Amin Jasuta No. 185, RT 15/RW 04",Makassar,Sulawesi Selatan,92888,24.940696,-111.474545
ADR06282,"Blok Gg. Rumah Sakit No. 175, RT 02/RW 01",Yogyakarta,DI Yogyakarta,75941,51.7010185,74.981247
ADR06283,"Gg. Gang Tebet Barat Dalam No. 62, RT 11/RW 08",Jakarta,DKI Jakarta,39000,27.467003,66.760704
ADR06284,"Perum. Jalan Jend. A. Yani No. 36, RT 10/RW 09",Surabaya,Jawa Timur,83551,-85.8452455,110.523977
ADR06285,"Jalan Jl. Ir. H. Djuanda No. 149, RT 10/RW 08",Medan,Sumatera Utara,52224,-81.278826,163.013217
ADR06286,"Perum. Gang Lembong No. 84, RT 05/RW 09",Bandung,Jawa Barat,47543,17.587229,87.227707
ADR06287,"Jl. Jl. Dipenogoro No. 105, RT 05/RW 05",Jakarta,DKI Jakarta,60217,-74.5974095,35.116302
ADR06288,"Gang Jl. Ahmad Dahlan No. 150, RT 03/RW 09",Makassar,Sulawesi Selatan,42958,-9.5108065,-129.19512
ADR06289,"Jalan Gang M.H Thamrin No. 162, RT 15/RW 01",Makassar,Sulawesi Selatan,81647,-64.585847,-148.926968
ADR06290,"Gg. Jalan Gegerkalong Hilir No. 102, RT 03/RW 05",Denpasar,Bali,24178,-12.651131,-12.171403
ADR06291,"Gang Gg. Moch. Ramdan No. 167, RT 09/RW 01",Jakarta,DKI Jakarta,91429,-57.37367,49.024125
ADR06292,"Jalan Jalan HOS. Cokroaminoto No. 9, RT 09/RW 06",Semarang,Jawa Tengah,44285,-87.5825075,146.97981
ADR06293,"Jalan Gang Tubagus Ismail No. 75, RT 11/RW 05",Semarang,Jawa Tengah,69084,24.777815,65.243095
ADR06294,"Jl. Jl. S. Parman No. 49, RT 14/RW 05",Denpasar,Bali,46106,-80.5803525,-7.854209
ADR06295,"Jl. Gg. Gegerkalong Hilir No. 78, RT 02/RW 09",Surabaya,Jawa Timur,69851,-41.1642695,-20.450209
ADR06296,"Jl. Gang Cempaka No. 6, RT 05/RW 06",Yogyakarta,DI Yogyakarta,70581,40.401958,-75.504315
ADR06297,"Jl. Jl. Jend. Sudirman No. 121, RT 06/RW 04",Yogyakarta,DI Yogyakarta,60821,-59.6311895,149.973137
ADR06298,"Jalan Jl. Gegerkalong Hilir No. 6, RT 08/RW 09",Semarang,Jawa Tengah,87416,31.4681785,99.7996
ADR06299,"Jl. Jalan Jayawijaya No. 95, RT 06/RW 01",Semarang,Jawa Tengah,21982,-78.9599065,-145.858807
ADR06300,"Komp. Jalan Joyoboyo No. 44, RT 08/RW 09",Medan,Sumatera Utara,79020,-30.8925135,-0.048063
ADR06301,"Jalan Jalan Medokan Ayu No. 180, RT 12/RW 06",Semarang,Jawa Tengah,90529,13.9876895,118.164119
ADR06302,"Jalan Gang Cihampelas No. 137, RT 13/RW 08",Bandung,Jawa Barat,79314,27.3627915,-96.347732
ADR06303,"Gg. Gg. Gardujati No. 195, RT 07/RW 06",Semarang,Jawa Tengah,45637,50.919492,100.21921
ADR06304,"Blok Gg. Pelajar Pejuang No. 184, RT 07/RW 02",Medan,Sumatera Utara,35479,-83.665376,147.073884
ADR06305,"Jl. Jl. Rungkut Industri No. 149, RT 09/RW 03",Denpasar,Bali,19004,89.456761,-58.945802
ADR06306,"Jl. Gang Rumah Sakit No. 162, RT 09/RW 08",Denpasar,Bali,40067,-83.425139,-143.292234
ADR06307,"Jalan Gang Sukabumi No. 160, RT 07/RW 01",Surabaya,Jawa Timur,85256,41.1284485,-79.164706
ADR06308,"Gang Jl. Dr. Djunjunan No. 154, RT 07/RW 08",Semarang,Jawa Tengah,69945,87.010502,125.799131
ADR06309,"Jalan Gang K.H. Wahid Hasyim No. 85, RT 14/RW 10",Yogyakarta,DI Yogyakarta,29201,58.9527285,-55.228076
ADR06310,"Jalan Jalan Ronggowarsito No. 82, RT 08/RW 05",Surabaya,Jawa Timur,07217,69.1251695,172.061881
ADR06311,"Jl. Gang Rajawali Barat No. 163, RT 08/RW 04",Yogyakarta,DI Yogyakarta,55902,-16.867343,102.567294
ADR06312,"Jalan Jl. Jend. Sudirman No. 87, RT 11/RW 06",Surabaya,Jawa Timur,33536,51.841279,-105.733712
ADR06313,"Jalan Jalan Pasteur No. 89, RT 10/RW 06",Yogyakarta,DI Yogyakarta,44551,-40.539856,69.22273
ADR06314,"Jalan Gang Dipenogoro No. 136, RT 11/RW 06",Makassar,Sulawesi Selatan,61366,-20.114319,-137.132818
ADR06315,"Gang Jl. Surapati No. 18, RT 12/RW 05",Jakarta,DKI Jakarta,03154,48.723619,159.392898
ADR06316,"Jl. Jalan Peta No. 93, RT 10/RW 07",Surabaya,Jawa Timur,48188,-8.601696,57.144754
ADR06317,"Jl. Gang Dr. Djunjunan No. 80, RT 12/RW 10",Semarang,Jawa Tengah,69848,3.200351,85.959329
ADR06318,"Gg. Gg. BKR No. 162, RT 15/RW 09",Surabaya,Jawa Timur,57927,-75.2638215,-72.270074
ADR06319,"Jl. Gg. Rajawali Barat No. 90, RT 05/RW 02",Medan,Sumatera Utara,97608,80.0250895,0.759113
ADR06320,"Jl. Jl. Sukajadi No. 72, RT 09/RW 05",Surabaya,Jawa Timur,66334,20.8455015,91.442644
ADR06321,"Gg. Jl. Soekarno Hatta No. 111, RT 15/RW 10",Makassar,Sulawesi Selatan,52356,-4.886976,-33.519466
ADR06322,"Jl. Gang Kapten Muslihat No. 157, RT 14/RW 08",Jakarta,DKI Jakarta,84884,-26.0649535,174.976853
ADR06323,"Jalan Gang Kebonjati No. 16, RT 02/RW 02",Yogyakarta,DI Yogyakarta,68776,54.591338,135.479537
ADR06324,"Jl. Gg. Pasirkoja No. 147, RT 10/RW 03",Jakarta,DKI Jakarta,92577,-30.842015,-25.875871
ADR06325,"Perum. Jl. Kutisari Selatan No. 24, RT 05/RW 06",Semarang,Jawa Tengah,65424,30.828567,-58.655851
ADR06326,"Jl. Gg. Gardujati No. 154, RT 04/RW 08",Medan,Sumatera Utara,49773,2.6455165,39.901917
ADR06327,"Jl. Jalan Waringin No. 156, RT 03/RW 07",Semarang,Jawa Tengah,39997,50.557212,78.834881
ADR06328,"Jalan Gang Sukabumi No. 28, RT 09/RW 09",Medan,Sumatera Utara,80416,-16.1284685,-144.233179
ADR06329,"Jalan Jl. H.J Maemunah No. 159, RT 12/RW 05",Denpasar,Bali,84449,66.0608955,-48.458235
ADR06330,"Jl. Gg. R.E Martadinata No. 6, RT 01/RW 10",Jakarta,DKI Jakarta,02191,-16.640808,46.071835
ADR06331,"Gg. Gang Sukabumi No. 179, RT 09/RW 02",Surabaya,Jawa Timur,47179,18.385579,-162.861829
ADR06332,"Jalan Jalan Sadang Serang No. 178, RT 15/RW 05",Bandung,Jawa Barat,18802,-33.9110455,-110.119034
ADR06333,"Jl. Gang Laswi No. 17, RT 09/RW 07",Semarang,Jawa Tengah,68755,5.921025,26.436465
ADR06334,"Jl. Jalan BKR No. 71, RT 15/RW 07",Semarang,Jawa Tengah,73248,79.2627965,-146.895153
ADR06335,"Jl. Jalan Pasirkoja No. 166, RT 02/RW 05",Jakarta,DKI Jakarta,63434,8.9755235,61.38443
ADR06336,"Jl. Gang Surapati No. 54, RT 08/RW 10",Jakarta,DKI Jakarta,81813,82.149192,-164.757318
ADR06337,"Jl. Gg. Raya Ujungberung No. 27, RT 05/RW 02",Semarang,Jawa Tengah,74650,-33.2171565,177.396201
ADR06338,"Jl. Gg. Jayawijaya No. 153, RT 12/RW 02",Jakarta,DKI Jakarta,82039,32.834147,-45.86244
ADR06339,"Jl. Gang Asia Afrika No. 46, RT 10/RW 07",Bandung,Jawa Barat,54352,40.5548385,149.592191
ADR06340,"Gang Gg. Siliwangi No. 8, RT 13/RW 03",Jakarta,DKI Jakarta,32447,5.36735,-117.078679
ADR06341,"Jalan Jalan Asia Afrika No. 165, RT 06/RW 06",Denpasar,Bali,83878,-6.317464,-74.212522
ADR06342,"Jl. Jl. Kebonjati No. 116, RT 13/RW 06",Yogyakarta,DI Yogyakarta,94221,-87.437661,93.080375
