user_id,full_name,email,phone_number,registration_date,registration_channel,date_of_birth,gender,city,province,is_email_verified,is_phone_verified,account_status
USR06966,drg. Ajimin Suwarno,sitorusmanah@yahoo.com,081457853401,2026-04-06 12:00:51.779221,google,2002-03-19,Female,Bandung,Jawa Barat,True,True,active
USR06967,"Baktiadi Prakasa, M.M.",chandrasuryono@gmail.com,081544520764,2026-04-24 20:38:41.779221,phone,1973-07-23,Female,Bandung,Jawa Barat,True,True,banned
USR06968,Yahya 22084,yahya22084@mailinator.com,087852027658,2025-12-14 07:52:27.779221,google,1988-06-12,Male,Jakarta,DKI Jakarta,True,False,active
USR06969,Dina Saputra,mriyanti@yahoo.com,088867270305,2026-05-04 04:49:39.779221,google,1982-08-01,Male,Makassar,Sulawesi Selatan,True,True,active
USR06970,Daliman Kusumo,kpalastri@yahoo.com,087830317342,2026-03-26 11:24:03.779221,phone,1980-10-24,Male,Medan,Sumatera Utara,True,True,suspended
USR06971,"Yani Firgantoro, S.I.Kom",bwasita@gmail.com,088515107828,2026-03-01 07:35:40.779221,facebook,1967-08-12,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR06972,T. Rudi Budiman,rnurdiyanti@hotmail.com,085396270262,2026-04-11 18:37:58.779221,email,1992-09-19,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR06973,Amalia Latupono,tasdik74@yahoo.com,085316440218,2026-03-04 10:10:39.779221,google,1991-09-17,Male,Jakarta,DKI Jakarta,True,True,active
USR06974,Bambang Rahimah,qmelani@yahoo.com,088160293649,2026-04-27 00:29:01.779221,email,1994-07-08,Female,Denpasar,Bali,True,True,active
USR06975,Mahfud 69371,mahfud69371@yopmail.com,088870815276,2026-03-08 03:07:40.779221,phone,2008-05-18,Male,Denpasar,Bali,False,True,active
USR06976,Galih Siregar,eja45@hotmail.com,081784667493,2026-02-15 01:32:46.779221,phone,1994-02-21,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR06977,Mutia Natsir,karensudiati@gmail.com,081483348151,2025-12-24 17:16:18.779221,email,1996-12-14,Male,Denpasar,Bali,True,True,active
USR06978,Cahya Andriani,rsusanti@gmail.com,08563006090,2026-03-21 15:15:22.779221,google,1994-12-05,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR06979,"Ajiono Januar, S.Psi",daniswara38@gmail.com,082377572809,2026-04-13 19:38:42.779221,phone,1995-04-04,Female,Makassar,Sulawesi Selatan,True,True,active
USR06980,"Gina Puspita, S.Farm",jasmanisusanti@gmail.com,088833733169,2026-05-05 21:31:30.779221,google,1979-03-28,Male,Surabaya,Jawa Timur,True,True,active
USR06981,"Drs. Salwa Sudiati, M.TI.",jmandala@yahoo.com,082375387965,2026-04-25 06:41:53.779221,email,1982-08-22,Female,Surabaya,Jawa Timur,True,True,active
USR06982,Slamet 86038,slamet86038@tempmail.com,089979244127,2026-05-15 07:07:54.779221,google,1999-07-11,Female,Jakarta,DKI Jakarta,False,True,active
USR06983,"Lili Nashiruddin, M.Farm",fastuti@gmail.com,089965963504,2026-05-28 02:13:38.779221,facebook,1980-11-08,Female,Surabaya,Jawa Timur,True,True,active
USR06984,Lalita Wahyudin,psantoso@hotmail.com,082121044822,2025-12-19 12:21:08.779221,google,1968-12-15,Female,Semarang,Jawa Tengah,True,True,suspended
USR06985,T. Daliono Lestari,samosirkayla@gmail.com,081569878058,2026-04-14 00:13:34.779221,google,1993-05-12,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR06986,Erik 36152,erik36152@gmail.com,08112557299,2026-04-21 02:35:08.779221,email,1998-03-02,Female,Jakarta,DKI Jakarta,True,False,active
USR06987,Luis Utama,yuliartiraditya@gmail.com,081831058693,2026-04-09 06:02:01.779221,phone,1968-12-27,Male,Bandung,Jawa Barat,True,True,active
USR06988,"Citra Maryadi, S.Farm",ysuwarno@hotmail.com,085217006398,2025-12-27 06:01:47.779221,google,1967-11-28,Male,Medan,Sumatera Utara,True,True,active
USR06989,drg. Citra Suryono,purnawaticaturangga@gmail.com,081577015402,2026-03-03 21:34:02.779221,facebook,1968-08-17,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR06990,Michelle 2437,michelle2437@yopmail.com,081362428865,2026-02-17 20:02:59.779221,google,1972-09-02,Female,Surabaya,Jawa Timur,False,True,active
USR06991,Kania Tamba,lasmanto54@hotmail.com,082167481376,2026-01-26 11:41:27.779221,facebook,1982-05-08,Female,Denpasar,Bali,True,True,active
USR06992,Asmadi Kuswoyo,rmaryati@yahoo.com,088281063560,2026-06-02 00:33:39.779221,google,1974-04-19,Male,Bandung,Jawa Barat,True,True,active
USR06993,"Oman Lestari, S.Pd",adikayuliarti@yahoo.com,081525140871,2026-04-28 19:53:09.779221,google,1977-09-28,Male,Denpasar,Bali,True,True,active
USR06994,"R. Jasmin Widiastuti, M.Pd",dnapitupulu@yahoo.com,082140206164,2026-04-08 04:02:08.779221,email,1978-12-04,Female,Bandung,Jawa Barat,True,True,active
USR06995,Balangga Zulkarnain,xwahyudin@yahoo.com,081237303918,2026-05-29 05:44:05.779221,google,2004-03-10,Female,Jakarta,DKI Jakarta,True,True,active
USR06996,Arsipatra Hassanah,utamifaizah@hotmail.com,082355024899,2026-04-21 20:12:11.779221,phone,1992-12-03,Female,Semarang,Jawa Tengah,True,True,active
USR06997,"R. Saka Lazuardi, M.Kom.",prabowoulva@yahoo.com,082325137860,2026-05-04 17:41:07.779221,email,1965-06-30,Male,Jakarta,DKI Jakarta,True,True,active
USR06998,"Cakrajiya Tamba, S.Gz",wasitakayun@gmail.com,082196029373,2026-02-05 03:31:07.779221,google,1975-06-25,Male,Surabaya,Jawa Timur,True,True,active
USR06999,Vero 61668,vero61668@mailinator.com,081483953686,2026-03-15 06:40:23.779221,email,1994-01-18,Female,Makassar,Sulawesi Selatan,False,False,active
USR07000,"T. Dipa Saragih, M.Farm",usyi65@gmail.com,08116257955,2026-05-03 19:36:58.779221,google,1994-10-06,Female,Semarang,Jawa Tengah,True,True,active
USR07001,"Mahfud Tamba, S.Gz",harsana47@yahoo.com,089740902267,2026-03-09 12:14:06.779221,facebook,1983-05-10,Female,Bandung,Jawa Barat,True,True,active
USR07002,Capa 41036,capa41036@tempmail.com,085573928545,2026-06-05 03:50:34.779221,facebook,1970-12-28,Female,Makassar,Sulawesi Selatan,True,True,banned
USR07003,Amalia Manullang,karen53@hotmail.com,085742498648,2026-02-27 20:37:38.779221,google,2002-10-27,Male,Jakarta,DKI Jakarta,True,True,active
USR07004,H. Jamil Siregar,nadia87@yahoo.com,088978578209,2026-02-19 14:06:30.779221,email,2003-10-18,Male,Medan,Sumatera Utara,True,True,active
USR07005,Hardi 63600,hardi63600@mailinator.com,081587291175,2026-03-17 13:52:31.779221,google,1969-06-20,Female,Denpasar,Bali,False,True,active
USR07006,Tari Hidayat,mariadi28@hotmail.com,08114444726,2026-05-25 08:34:05.779221,google,1976-08-21,Female,Denpasar,Bali,True,True,active
USR07007,"Sutan Asirwanda Januar, S.Sos",jail03@hotmail.com,085527482196,2026-03-02 05:07:20.779221,google,1974-07-18,Male,Denpasar,Bali,True,True,active
USR07008,Dr. Michelle Setiawan,syahrini43@gmail.com,081254416740,2026-04-27 20:29:36.779221,google,1975-05-01,Male,Medan,Sumatera Utara,True,True,active
USR07009,Tgk. Jelita Wastuti,bnovitasari@yahoo.com,082375011787,2026-04-06 07:03:01.779221,facebook,2009-03-23,Female,Semarang,Jawa Tengah,True,True,active
USR07010,Karya 97044,karya97044@tempmail.com,087854754083,2026-02-26 11:05:21.779221,google,1969-02-03,Female,Jakarta,DKI Jakarta,False,True,active
USR07011,Zamira Halimah,qmustofa@hotmail.com,087831634555,2026-03-08 14:09:59.779221,email,2008-09-28,Male,Jakarta,DKI Jakarta,True,True,active
USR07012,"dr. Najib Saefullah, M.Ak",ymaryadi@hotmail.com,085217811111,2025-12-30 15:36:44.779221,google,2000-02-18,Male,Makassar,Sulawesi Selatan,True,True,active
USR07013,Mitra Sihombing,pratiwiajimat@yahoo.com,081274817429,2026-05-02 21:26:40.779221,google,1996-02-06,Female,Semarang,Jawa Tengah,True,True,active
USR07014,"Usman Wahyuni, S.Pt",firmansyahmutia@hotmail.com,085398152536,2026-01-19 05:19:32.779221,google,1995-07-13,Female,Surabaya,Jawa Timur,True,True,banned
USR07015,T. Erik Natsir,kiandrapurnawati@gmail.com,088818601187,2026-02-28 18:37:30.779221,phone,1969-12-04,Male,Medan,Sumatera Utara,True,True,banned
USR07016,Siska Rajata,dimazmahendra@hotmail.com,082271987438,2025-12-09 07:43:01.779221,phone,1974-01-18,Female,Jakarta,DKI Jakarta,True,True,active
USR07017,Kani Mayasari,nova70@gmail.com,089784108167,2026-03-25 11:07:01.779221,phone,1984-10-08,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07018,Drs. Bagus Adriansyah,syahrini57@hotmail.com,081775926889,2026-04-29 19:46:17.779221,phone,2004-06-03,Male,Makassar,Sulawesi Selatan,True,True,active
USR07019,Puti Karen Nuraini,jagapati45@yahoo.com,088983394856,2026-03-08 07:19:50.779221,phone,1989-04-08,Male,Bandung,Jawa Barat,True,True,active
USR07020,Daruna 57659,daruna57659@tempmail.com,081756577673,2026-05-18 12:39:45.779221,google,1975-06-18,Female,Surabaya,Jawa Timur,False,False,active
USR07021,Ivan 25860,ivan25860@mailinator.com,08114428165,2025-12-13 05:41:29.779221,google,1984-12-12,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07022,Vega Saptono,balidin70@hotmail.com,085875513373,2026-01-11 09:51:00.779221,phone,1966-10-19,Male,Medan,Sumatera Utara,True,True,active
USR07023,Zulaikha Yulianti,caketpermadi@hotmail.com,082321056463,2026-04-28 12:24:32.779221,email,1987-10-21,Male,Bandung,Jawa Barat,True,True,active
USR07024,Hj. Icha Permadi,uda84@yahoo.com,082178575242,2026-04-21 10:44:03.779221,google,2007-07-31,Female,Jakarta,DKI Jakarta,True,True,active
USR07025,Paiman Halimah,zahramaheswara@gmail.com,089830625229,2026-05-19 19:49:45.779221,google,2001-01-09,Female,Jakarta,DKI Jakarta,True,True,active
USR07026,Bagya Uyainah,hidayantogalih@yahoo.com,089932784699,2026-05-02 08:51:04.779221,email,1986-06-06,Female,Surabaya,Jawa Timur,True,True,active
USR07027,"Cakrawangsa Kuswoyo, M.TI.",simanjuntakkambali@yahoo.com,085596616252,2026-04-13 10:49:14.779221,google,1999-03-03,Male,Bandung,Jawa Barat,True,True,active
USR07028,Dr. Lamar Pratama,dusada@gmail.com,088781298554,2025-12-29 19:21:11.779221,google,1998-08-12,Female,Bandung,Jawa Barat,True,True,active
USR07029,Hairyanto Dabukke,ndongoran@yahoo.com,081353932169,2026-01-04 21:17:39.779221,google,2009-05-06,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07030,"Ayu Uyainah, S.Sos",prasetyawinarsih@gmail.com,081624359073,2026-05-30 13:22:36.779221,facebook,1978-01-20,Male,Bandung,Jawa Barat,True,True,active
USR07031,Latika Nugroho,tami32@yahoo.com,081480453963,2026-03-21 05:00:19.779221,facebook,1988-03-17,Male,Jakarta,DKI Jakarta,True,True,active
USR07032,Eva Adriansyah,hsudiati@gmail.com,082128281265,2026-01-29 19:26:52.779221,google,1982-10-22,Male,Yogyakarta,DI Yogyakarta,True,True,banned
USR07033,"Nurul Gunarto, M.Kom.",teguhsuartini@hotmail.com,081220392929,2025-12-15 04:15:02.779221,email,1999-05-16,Female,Denpasar,Bali,True,True,active
USR07034,Salimah Sitompul,shanianainggolan@hotmail.com,088116322062,2026-04-28 21:01:20.779221,google,2005-07-04,Male,Jakarta,DKI Jakarta,True,True,active
USR07035,Puti 82496,puti82496@gmail.com,081377705978,2026-04-09 21:59:58.779221,google,1995-01-04,Male,Surabaya,Jawa Timur,True,False,active
USR07036,"R.A. Kayla Pratiwi, S.IP",nyoman44@gmail.com,089753330239,2025-12-13 12:41:54.779221,google,2005-04-28,Male,Semarang,Jawa Tengah,True,True,active
USR07037,Ir. Darmana Mayasari,utama92@hotmail.com,085120175216,2025-12-31 01:26:38.779221,email,1976-09-12,Female,Denpasar,Bali,True,True,active
USR07038,Raharja 68427,raharja68427@yopmail.com,085215576345,2026-04-02 09:24:28.779221,google,1975-06-03,Male,Denpasar,Bali,True,True,active
USR07039,"Rahmi Budiyanto, S.IP",gthamrin@yahoo.com,08565768917,2026-04-05 12:32:32.779221,facebook,2006-06-26,Male,Denpasar,Bali,True,True,active
USR07040,"Ratih Sihotang, S.E.",csuryono@hotmail.com,08117205462,2025-12-30 12:50:54.779221,google,1999-01-21,Female,Semarang,Jawa Tengah,True,True,active
USR07041,Gatra Yuniar,ikin33@gmail.com,081526225689,2026-05-10 23:06:59.779221,google,1995-10-12,Female,Denpasar,Bali,True,True,active
USR07042,R.A. Belinda Widiastuti,siskasalahudin@yahoo.com,085584563517,2026-02-11 19:25:55.779221,google,1987-11-07,Male,Medan,Sumatera Utara,True,True,active
USR07043,Bella Susanti,dkuswoyo@yahoo.com,081440579732,2026-02-27 23:50:03.779221,google,1989-12-25,Female,Bandung,Jawa Barat,True,True,active
USR07044,"Asirwanda Megantara, S.IP",damanikbakianto@gmail.com,08561938894,2026-02-15 17:55:56.779221,email,1999-05-15,Male,Bandung,Jawa Barat,True,True,active
USR07045,dr. Gaiman Wijayanti,endah70@gmail.com,085851321212,2026-03-11 12:52:28.779221,email,1989-04-27,Male,Surabaya,Jawa Timur,True,True,active
USR07046,Makara Mahendra,jaeman80@hotmail.com,085396796403,2026-02-20 05:56:45.779221,email,1994-02-18,Female,Semarang,Jawa Tengah,True,True,active
USR07047,Bakiono Susanti,sitompulirfan@yahoo.com,085184172879,2025-12-23 04:49:42.779221,phone,1991-07-02,Male,Makassar,Sulawesi Selatan,True,True,suspended
USR07048,R.A. Ella Puspita,kusada@hotmail.com,08118571738,2026-02-17 02:00:27.779221,facebook,1976-11-05,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07049,Almira 93121,almira93121@gmail.com,081314526241,2026-05-09 02:39:07.779221,google,1984-12-17,Female,Jakarta,DKI Jakarta,False,True,active
USR07050,"Saiful Winarno, S.E.",paimanmulyani@hotmail.com,081856830312,2026-01-23 10:58:42.779221,phone,2007-01-05,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07051,Jamalia Nababan,hutagalungmursinin@gmail.com,089672667229,2026-03-23 03:58:34.779221,google,1983-02-18,Female,Jakarta,DKI Jakarta,True,True,active
USR07052,"KH. Danang Nasyiah, M.Kom.",tamidongoran@yahoo.com,085885335799,2026-02-21 14:32:11.779221,facebook,1987-07-24,Female,Surabaya,Jawa Timur,True,True,active
USR07053,Tri 68351,tri68351@tempmail.com,082272592504,2025-12-20 19:33:20.779221,facebook,2006-06-09,Male,Semarang,Jawa Tengah,False,False,active
USR07054,Oskar Kuswoyo,samiah44@hotmail.com,082289285964,2026-01-28 22:05:16.779221,google,2006-11-08,Male,Bandung,Jawa Barat,True,True,banned
USR07055,Kawaca 45164,kawaca45164@mailinator.com,085580102613,2026-03-22 18:11:17.779221,google,1973-04-05,Female,Medan,Sumatera Utara,True,True,active
USR07056,Maimunah 44294,maimunah44294@yopmail.com,085592838802,2026-03-08 13:28:07.779221,google,2003-11-05,Female,Denpasar,Bali,True,False,active
USR07057,Sakura Saputra,violet96@gmail.com,08567905365,2025-12-31 19:22:09.779221,google,2008-07-04,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07058,Salsabila Pangestu,adinata92@yahoo.com,081393970022,2026-03-14 15:52:06.779221,google,1995-11-01,Female,Denpasar,Bali,True,True,active
USR07059,"Bahuraksa Thamrin, M.M.",uchitausada@yahoo.com,087899380736,2026-03-10 16:43:43.779221,phone,2001-05-11,Male,Bandung,Jawa Barat,True,True,active
USR07060,Agnes Yuliarti,uhalim@hotmail.com,081270489775,2026-03-10 15:48:54.779221,google,1972-11-26,Male,Semarang,Jawa Tengah,True,True,suspended
USR07061,Gilda 54448,gilda54448@yopmail.com,085713483086,2026-04-24 20:53:57.779221,google,1976-01-19,Male,Yogyakarta,DI Yogyakarta,False,False,active
USR07062,Clara Yuliarti,dabukkeharjo@gmail.com,085534506805,2026-05-16 04:06:55.779221,email,2001-08-01,Female,Makassar,Sulawesi Selatan,True,True,active
USR07063,Mila Mustofa,kuswandarinyana@hotmail.com,085745343144,2025-12-13 23:26:42.779221,phone,1972-08-09,Female,Denpasar,Bali,True,True,active
USR07064,Kuncara 22822,kuncara22822@tempmail.com,089565070989,2026-03-05 23:11:42.779221,facebook,1984-05-03,Female,Medan,Sumatera Utara,True,False,active
USR07065,"dr. Lidya Aryani, S.Pt",uwaskita@yahoo.com,08111249816,2026-02-10 19:56:25.779221,email,1991-01-18,Male,Medan,Sumatera Utara,True,True,active
USR07066,"Dt. Bakiman Sitorus, S.Gz",jarwadi40@gmail.com,081389313305,2026-01-09 02:54:58.779221,google,1965-07-02,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07067,Hartaka Yolanda,mahdi76@hotmail.com,085252614720,2025-12-17 21:36:40.779221,google,1986-02-15,Male,Bandung,Jawa Barat,True,True,active
USR07068,Kartika Andriani,vtarihoran@yahoo.com,088749426776,2026-04-25 18:25:08.779221,email,1978-07-15,Male,Semarang,Jawa Tengah,True,True,active
USR07069,"Dina Rahmawati, M.Kom.",fsihombing@gmail.com,088158071936,2025-12-19 01:38:51.779221,email,1988-05-27,Male,Medan,Sumatera Utara,True,True,active
USR07070,Ian Nurdiyanti,paris02@gmail.com,081914162994,2025-12-11 02:04:09.779221,google,1982-01-05,Male,Denpasar,Bali,True,True,active
USR07071,Luwar Salahudin,hnashiruddin@yahoo.com,081382197854,2026-01-06 02:51:36.779221,google,1998-06-14,Male,Jakarta,DKI Jakarta,True,True,active
USR07072,Raisa 14194,raisa14194@tempmail.com,089564294783,2026-03-12 22:51:00.779221,phone,1967-01-10,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07073,"drg. Zalindra Januar, S.Sos",irnanto73@gmail.com,081472068934,2025-12-29 04:55:27.779221,email,1987-05-05,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07074,Hasim 2159,hasim2159@mailinator.com,085389899102,2026-03-01 07:27:48.779221,facebook,1985-08-06,Female,Makassar,Sulawesi Selatan,False,True,active
USR07075,Kenari Riyanti,lestarielvina@gmail.com,085788222167,2026-01-28 16:32:42.779221,email,2008-08-21,Male,Bandung,Jawa Barat,True,True,active
USR07076,Rafid 45535,rafid45535@mailinator.com,081394935364,2026-03-18 13:04:19.779221,google,1975-07-26,Male,Medan,Sumatera Utara,True,False,active
USR07077,R.A. Almira Permata,wkusumo@gmail.com,085393051607,2025-12-20 10:17:19.779221,phone,1998-01-10,Female,Medan,Sumatera Utara,True,True,active
USR07078,Sidiq Hardiansyah,hwidodo@yahoo.com,081364962688,2026-02-17 00:23:33.779221,phone,2006-07-12,Male,Surabaya,Jawa Timur,True,True,active
USR07079,Darmaji Astuti,vhakim@hotmail.com,089612884173,2026-02-28 18:08:06.779221,phone,1969-06-02,Female,Surabaya,Jawa Timur,True,True,active
USR07080,Kawaya 46678,kawaya46678@tempmail.com,081770498017,2026-03-30 09:55:21.779221,phone,1973-06-28,Female,Medan,Sumatera Utara,False,False,active
USR07081,Jagaraga Wahyuni,mhandayani@yahoo.com,082166238705,2026-01-29 16:10:44.779221,email,1979-03-24,Male,Jakarta,DKI Jakarta,True,True,active
USR07082,Legawa Permata,rudi70@hotmail.com,085851188626,2026-01-18 05:37:31.779221,google,2007-10-03,Female,Semarang,Jawa Tengah,True,True,active
USR07083,Samiah Hardiansyah,nsaputra@yahoo.com,089789669410,2026-04-03 10:16:30.779221,phone,1970-02-21,Female,Jakarta,DKI Jakarta,True,True,active
USR07084,"R. Eka Suartini, M.TI.",argonomulyani@hotmail.com,085168614366,2026-02-20 09:31:43.779221,google,1998-10-13,Male,Medan,Sumatera Utara,True,True,active
USR07085,Dr. Galang Halimah,ipratiwi@hotmail.com,089678122543,2025-12-22 07:43:05.779221,google,1999-10-12,Male,Medan,Sumatera Utara,True,True,active
USR07086,Edi Pratama,ntampubolon@yahoo.com,081984295580,2026-04-30 12:58:14.779221,google,2001-07-26,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07087,"Kania Nasyiah, S.Farm",tugimanramadan@hotmail.com,08113055631,2026-01-03 16:23:55.779221,email,1978-03-08,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07088,Zulaikha 17977,zulaikha17977@yopmail.com,082369734780,2026-04-06 14:56:11.779221,google,1981-05-18,Female,Medan,Sumatera Utara,False,True,active
USR07089,Teddy Firgantoro,uharyanto@yahoo.com,081715855831,2025-12-27 18:48:08.779221,google,1998-08-25,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07090,"dr. Rika Thamrin, S.Ked",nababanian@yahoo.com,088176094650,2025-12-29 15:21:47.779221,email,1996-03-18,Female,Bandung,Jawa Barat,True,True,active
USR07091,"R. Titi Wahyuni, S.Pt",simbolonprakosa@yahoo.com,081311252471,2026-02-25 03:55:37.779221,phone,2000-12-11,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07092,Enteng Budiyanto,fathonahnajmudin@yahoo.com,085382710414,2026-01-26 14:17:18.779221,google,1993-01-15,Male,Jakarta,DKI Jakarta,True,True,active
USR07093,Rachel Yuniar,yuniarjatmiko@yahoo.com,082269395077,2026-01-29 20:47:21.779221,google,1970-11-09,Female,Denpasar,Bali,True,True,active
USR07094,Widya Simbolon,purnawatikalim@hotmail.com,081519888675,2026-04-29 11:48:27.779221,phone,2008-12-22,Female,Semarang,Jawa Tengah,True,True,active
USR07095,Mujur Pratama,wahyudinkamaria@yahoo.com,089920035793,2026-02-09 10:39:28.779221,phone,2008-11-22,Male,Makassar,Sulawesi Selatan,True,True,active
USR07096,Jarwi 32610,jarwi32610@mailinator.com,081793366112,2026-04-01 03:42:40.779221,phone,1997-05-11,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07097,R. Raden Prasetyo,yolandaoliva@gmail.com,089816422475,2026-01-10 19:06:27.779221,phone,1990-03-29,Female,Bandung,Jawa Barat,True,True,active
USR07098,Kambali Hutagalung,prabowoprastuti@gmail.com,082112195127,2026-03-15 04:45:21.779221,email,1967-03-23,Male,Surabaya,Jawa Timur,True,True,active
USR07099,Maida Riyanti,sihombingsaka@hotmail.com,085296137724,2026-04-26 05:30:41.779221,phone,1986-03-16,Female,Yogyakarta,DI Yogyakarta,True,True,suspended
USR07100,Rahayu Saptono,situmorangwirda@hotmail.com,082328893100,2026-03-15 01:15:08.779221,phone,1969-11-06,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07101,Cinthia Suartini,paulinrajasa@gmail.com,082148907371,2026-02-11 10:24:42.779221,google,1999-01-31,Female,Denpasar,Bali,True,True,active
USR07102,Drs. Timbul Iswahyudi,oktavianiyulia@gmail.com,085285918291,2026-05-05 15:33:19.779221,phone,1994-12-19,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07103,"Dr. Lembah Habibi, S.Ked",dwastuti@hotmail.com,085363937850,2025-12-17 06:18:42.779221,google,1994-03-14,Male,Semarang,Jawa Tengah,True,True,active
USR07104,"Drs. Belinda Siregar, S.Pd",aryanisari@yahoo.com,081277096885,2025-12-30 10:42:56.779221,facebook,1991-11-20,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR07105,Baktiono Kuswandari,mmaryadi@yahoo.com,082185295070,2026-01-14 13:13:34.779221,google,1976-07-15,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR07106,Hasan Halimah,puspitaasmuni@yahoo.com,08111186289,2026-02-07 06:20:54.779221,phone,2000-09-27,Female,Bandung,Jawa Barat,True,True,active
USR07107,"Jelita Puspasari, S.E.I",violet04@hotmail.com,088446390454,2026-03-10 03:56:41.779221,google,1998-01-26,Male,Surabaya,Jawa Timur,True,True,active
USR07108,Tania Rahmawati,agnes24@gmail.com,088821836434,2026-02-21 08:38:38.779221,phone,1967-09-17,Female,Jakarta,DKI Jakarta,True,True,active
USR07109,Jail 18583,jail18583@yopmail.com,085790575751,2026-02-23 02:02:30.779221,google,1969-06-05,Male,Makassar,Sulawesi Selatan,False,False,active
USR07110,Bakda Utama,nurdiyantiraden@gmail.com,081655707857,2026-04-05 22:15:42.779221,google,1995-11-15,Female,Jakarta,DKI Jakarta,True,True,active
USR07111,Rini Puspita,xnugroho@gmail.com,085596939960,2026-05-05 02:20:59.779221,phone,1986-07-14,Female,Semarang,Jawa Tengah,True,True,active
USR07112,Tgk. Siska Hastuti,psaptono@gmail.com,082325473603,2025-12-21 23:22:32.779221,email,2006-12-11,Female,Jakarta,DKI Jakarta,True,True,active
USR07113,Rini Situmorang,gilangtarihoran@gmail.com,08111301779,2026-03-01 02:02:42.779221,email,2006-03-14,Male,Surabaya,Jawa Timur,True,True,active
USR07114,Cut Chelsea Anggriawan,respatipradipta@gmail.com,082342015741,2026-03-18 06:37:15.779221,google,1983-04-14,Female,Surabaya,Jawa Timur,True,True,active
USR07115,R. Dalima Handayani,dkusmawati@hotmail.com,089768952302,2026-01-10 15:34:47.779221,phone,1987-09-16,Male,Surabaya,Jawa Timur,True,True,active
USR07116,Tgk. Zizi Wastuti,suryamayasari@gmail.com,081318707308,2026-02-24 14:52:28.779221,google,1981-05-29,Female,Medan,Sumatera Utara,True,True,active
USR07117,Hj. Uli Tarihoran,karsana34@yahoo.com,082378095213,2026-02-10 11:02:09.779221,email,2002-01-21,Female,Jakarta,DKI Jakarta,True,True,active
USR07118,"R.M. Bakijan Permadi, M.TI.",lazuardidimas@yahoo.com,082151521477,2025-12-20 21:41:43.779221,google,1988-06-28,Female,Jakarta,DKI Jakarta,True,True,active
USR07119,Latika Suartini,daliono51@gmail.com,082399286829,2026-01-24 06:12:48.779221,phone,2007-10-18,Male,Makassar,Sulawesi Selatan,True,True,active
USR07120,KH. Tugiman Tarihoran,jamal23@yahoo.com,081373323415,2026-03-13 06:56:59.779221,google,1990-01-15,Female,Jakarta,DKI Jakarta,True,True,active
USR07121,Johan Pratama,hprasasta@yahoo.com,088679909104,2026-03-15 02:43:33.779221,phone,1987-03-08,Male,Bandung,Jawa Barat,True,True,active
USR07122,Rahman Simanjuntak,wulanprasetya@gmail.com,082126687637,2026-06-03 09:33:06.779221,email,1984-05-26,Male,Bandung,Jawa Barat,True,True,active
USR07123,Dwi Maulana,putrajelita@yahoo.com,081284267990,2026-03-14 05:23:51.779221,email,1998-04-08,Male,Semarang,Jawa Tengah,True,True,active
USR07124,"Drs. Timbul Astuti, S.Psi",jmarbun@gmail.com,081539991590,2026-05-04 09:06:02.779221,google,1998-10-31,Male,Semarang,Jawa Tengah,True,True,active
USR07125,Timbul Prasetyo,aris06@hotmail.com,085294722589,2026-05-23 03:45:24.779221,facebook,1983-01-22,Female,Denpasar,Bali,True,True,suspended
USR07126,"dr. Vera Simbolon, M.TI.",samosirdinda@gmail.com,081374589725,2026-01-11 11:01:30.779221,google,2007-02-25,Female,Bandung,Jawa Barat,True,True,active
USR07127,Azalea Kusmawati,dalimawibowo@gmail.com,081477314458,2026-05-25 20:15:52.779221,phone,1990-04-16,Male,Medan,Sumatera Utara,True,True,active
USR07128,"Jelita Nurdiyanti, M.M.",keishanainggolan@hotmail.com,082294927162,2026-02-20 13:33:05.779221,email,1996-03-05,Male,Jakarta,DKI Jakarta,True,True,active
USR07129,Pranata Aryani,rikauyainah@yahoo.com,081369794162,2026-02-11 03:44:11.779221,phone,1999-11-28,Female,Denpasar,Bali,True,True,active
USR07130,Tari Pratama,hbudiyanto@gmail.com,082346520717,2026-01-23 10:46:34.779221,google,1990-06-02,Male,Medan,Sumatera Utara,True,True,active
